iter	RMSE
147	0.04290643063
148	0.04287051179
149	0.04284122565
150	0.0428209351
151	0.04278845381
152	0.04274435023
153	0.04271425576
154	0.04264940916
155	0.04262375899
156	0.04257412851
157	0.04256105215
158	0.04252130534
159	0.04251952462
160	0.04248725873
161	0.04245036587
162	0.04241917719
163	0.04239459734
164	0.04235546187
165	0.04232046512
166	0.04229843749
167	0.04226142526
168	0.04214712097
169	0.04208792941
170	0.04204374271
171	0.04200149792
172	0.04191017039
173	0.04188062387
174	0.04186092301
175	0.04183180702
176	0.04177626799
177	0.0417564525
178	0.04173634911
179	0.04171876148
180	0.04167932484
181	0.04163646946
182	0.0415544986
183	0.04151868353
184	0.04150331135
185	0.0414783834
186	0.04144979137
187	0.04141043286
188	0.04139519395
189	0.04134502603
190	0.04134371667
191	0.04128613462
192	0.04124808461
193	0.04120941571
194	0.04117351125
195	0.04114110498
196	0.04114094928
197	0.04111984486
198	0.04107622541
199	0.04103366811
200	0.04100008
201	0.04097197259
202	0.04094201307
203	0.04091255053
204	0.0408870147
205	0.04086227075
206	0.04085026205
207	0.04081833779
208	0.04079109001
209	0.0407354327
210	0.04071667401
211	0.04068801097
212	0.04067357366
213	0.04064471456
214	0.0406405118
215	0.04062984073
216	0.0406153292
217	0.04059383032
218	0.04056053144
219	0.0405361705
220	0.04051219972
221	0.04050008559
222	0.04046067319
223	0.04044407831
224	0.04042899772
225	0.04041165565
226	0.04039137558
227	0.04037527817
228	0.04032985271
229	0.04028143837
230	0.04025993385
231	0.04024551655
232	0.04022927325
233	0.04018007393
234	0.0401571353
235	0.04012186286
236	0.04009241625
237	0.04007805025
238	0.04007377407
239	0.04007067785
240	0.04002659641
241	0.0400013873
242	0.03995639967
243	0.03993261637
244	0.03990046782
245	0.03990015326
246	0.03988931482
247	0.03988512402
248	0.03984614565
249	0.03981623191
250	0.0397735296
251	0.03976624499
252	0.03973747434
253	0.03971698786
254	0.03968097704
255	0.03966970352
256	0.03965903367
257	0.0396552464
258	0.03961786384
259	0.03959668944
260	0.03958516548
261	0.0395497549
262	0.03952724058
263	0.03949922111
264	0.03948818322
265	0.03944690204
266	0.03943660052
267	0.03938673455
268	0.03936615288
269	0.03936211022
270	0.03932856861
271	0.03930336824
272	0.0392762007
273	0.03925866692
274	0.03923979068
275	0.03922904146
276	0.03921313797
277	0.03918022512
278	0.03916248818
279	0.03913933456
280	0.03912209973
281	0.03910959514
282	0.03909670931
283	0.0390756784
284	0.03906197987
285	0.03906000228
286	0.03902680178
287	0.0390058308
288	0.03899736037
289	0.03898310657
290	0.0389594997
291	0.03894351143
292	0.03892536831
293	0.03891671143
294	0.03887475524
295	0.03887033541
296	0.03886271506
297	0.03884397937
298	0.03884369563
299	0.03880808299
300	0.03879438413
301	0.0387751163
302	0.03875636514
303	0.03872496291
304	0.03870367424
305	0.03866248639
306	0.03863559048
307	0.03860756645
308	0.03859543998
309	0.03858769457
310	0.03858431024
311	0.03858026546
312	0.0385531867
313	0.03854968041
314	0.03854286383
315	0.03852738821
316	0.03852686894
317	0.03850831133
318	0.03848873491
319	0.0384729493
320	0.03844478771
321	0.03843927542
322	0.03840927936
323	0.03839253752
324	0.03838750267
325	0.03836251235
326	0.0383318544
327	0.03832440023
328	0.03831618136
329	0.0383040135
330	0.03828885665
331	0.03825186586
332	0.0382296322
333	0.03821748863
334	0.0382023497
335	0.03818210532
336	0.03818106634
337	0.03816628849
338	0.03816039138
339	0.03813763891
340	0.03812549925
341	0.03811801669
342	0.03810773687
343	0.03809262284
344	0.03809107508
345	0.03807495908
346	0.03806918734
347	0.03805698968
348	0.03804671231
349	0.03802932589
350	0.03801933588
351	0.0380053668
352	0.03798288478
353	0.03796497091
354	0.03796348531
355	0.03796122887
356	0.03795949583
357	0.03793692238
358	0.03791822788
359	0.03789778898
360	0.03788854948
361	0.03788613011
362	0.03787421438
363	0.03785299703
364	0.03783457897
365	0.0378260484
366	0.03782173908
367	0.03780289442
368	0.03779496846
369	0.03777995509
370	0.03776773984
371	0.03776632521
372	0.03776023965
373	0.03774266585
374	0.03772000066
375	0.03771846723
376	0.03771826503
377	0.0376821197
378	0.03766991895
379	0.03766562108
380	0.03766399396
381	0.03764692912
382	0.0376432852
383	0.03763292693
384	0.03762047599
385	0.03760539391
386	0.0375837181
387	0.03756641717
388	0.03755529147
389	0.03754763856
390	0.03754271516
391	0.03754124295
392	0.03752444523
393	0.03751926714
394	0.03750461215
395	0.03750341001
396	0.03748002716
397	0.03747982653
398	0.03746237059
399	0.03745114188
400	0.0374278218
401	0.0374053245
402	0.03740498751
403	0.03739810026
404	0.03738695468
405	0.03737774148
406	0.03737761976
407	0.03737466448
408	0.03734783667
409	0.03733119923
410	0.03731091902
411	0.03728583895
412	0.03727526066
413	0.03725905332
414	0.03724477737
415	0.03723838616
416	0.03722989167
417	0.03719806989
418	0.0371891152
419	0.03717970357
420	0.03717096769
421	0.03716818366
422	0.03716112512
423	0.03713453939
424	0.03712643557
425	0.03711115657
426	0.03709966802
427	0.03709369254
428	0.03708983924
429	0.03708320961
430	0.0370769535
431	0.03707421855
432	0.03706397257
433	0.0370583815
434	0.03705168836
435	0.03703368668
436	0.03701943073
437	0.03701304216
438	0.0370043749
439	0.03699420506
440	0.03697571703
441	0.03695976982
442	0.03695490511
443	0.03694251998
444	0.03693331836
445	0.03692284883
446	0.03691697039
447	0.0369059146
448	0.03688193838
449	0.03686163973
450	0.03684761152
451	0.03683470113
452	0.03682350875
453	0.03681154255
454	0.03680010438
455	0.03679821284
456	0.03678187748
457	0.03678039419
458	0.03676459961
459	0.03675537811
460	0.03674864913
461	0.03674242639
462	0.03673197658
463	0.03671637883
464	0.03670675366
465	0.03669674908
466	0.0366866913
467	0.03667808396
468	0.03666929133
469	0.0366634672
470	0.03665005678
471	0.0366122031
472	0.03660533382
473	0.03658443408
474	0.03657406855
475	0.03657021817
476	0.03656133202
477	0.03655376988
478	0.03652960299
479	0.03651287266
480	0.03647351454
481	0.03646585124
482	0.03644682334
483	0.03643729983
484	0.03643337475
485	0.03642826045
486	0.03642137136
487	0.03639151575
488	0.0363806366
489	0.03637769877
490	0.03637605238
491	0.03636837523
492	0.0363577508
493	0.03634862851
494	0.0363454574
495	0.03633625812
496	0.03631732057
497	0.0363137377
498	0.03629937736
499	0.03629060848
500	0.03628670117
501	0.03627095179
502	0.03625856294
503	0.03623315836
504	0.03622668445
505	0.03622148712
506	0.03620231903
507	0.0361850283
508	0.03617755203
509	0.03617459654
510	0.03616972906
511	0.03616171194
512	0.03615684625
513	0.03615167008
514	0.03614946604
515	0.03614420503
516	0.03612997952
517	0.0361235376
518	0.03611347536
519	0.0361027738
520	0.03610074206
521	0.03609078205
522	0.03608926472
523	0.03608095075
524	0.03607599812
525	0.03607285606
526	0.0360624492
527	0.03605449677
528	0.03603831654
529	0.03601247201
530	0.03600785658
531	0.03600329278
532	0.03599235233
533	0.03596735186
534	0.03595582973
535	0.03594842794
536	0.0359429845
537	0.03593258011
538	0.0359238808
539	0.03592310867
540	0.03590670348
541	0.03589895738
542	0.03588836774
543	0.03587563824
544	0.0358524561
545	0.03584664132
546	0.03584014364
547	0.03583002679
548	0.03582009966
549	0.0358146519
550	0.03580967127
551	0.03580430697
552	0.03579975963
553	0.03579229204
554	0.03577545386
555	0.03575358302
556	0.03574868975
557	0.03571961498
558	0.03570673114
559	0.03570237065
560	0.03569888285
561	0.03569462872
562	0.03568920712
563	0.0356810323
564	0.03567704087
565	0.03566603612
566	0.03564341095
567	0.03563410303
568	0.03562616657
569	0.03561631935
570	0.03560898313
571	0.03560367424
572	0.03560058149
573	0.03559450493
574	0.03558147716
575	0.03557196891
576	0.03556585673
577	0.03555187334
578	0.03554715524
579	0.03554202053
580	0.03553969465
581	0.03553753331
582	0.03552947378
583	0.03552682425
584	0.03552547528
585	0.03551317027
586	0.0355034804
587	0.03549132612
588	0.03548778161
589	0.03547116201
590	0.03545911938
591	0.03544946153
592	0.03544153465
593	0.03543432563
594	0.03543168133
595	0.03540507708
596	0.03539645802
597	0.03539103628
598	0.03538476657
599	0.03537987336
600	0.03537671259
601	0.03535892795
602	0.03535188554
603	0.03534320476
604	0.03533578855
605	0.03533282455
606	0.03531848715
607	0.03531122598
608	0.03530377231
609	0.0352938382
610	0.03529001979
611	0.03528741148
612	0.03528487927
613	0.03526861922
614	0.03526802831
615	0.03526558758
616	0.03525578038
617	0.03525560517
618	0.03524970566
619	0.03524047614
620	0.03522299937
621	0.03521696852
622	0.03520793276
623	0.03519928707
624	0.03518879361
625	0.03518369609
626	0.03517440733
627	0.03516686634
628	0.03516510777
629	0.03516016123
630	0.03515088459
631	0.03514324333
632	0.03512888604
633	0.03512324425
634	0.03511009865
635	0.03510566988
636	0.03508591635
637	0.0350834462
638	0.03507980922
639	0.03506901204
640	0.03506623189
641	0.03506085366
642	0.03504990106
643	0.03504452379
644	0.03503343202
645	0.03502268362
646	0.03501148535
647	0.03500924606
648	0.0349992772
649	0.03498863426
650	0.03498672466
651	0.03497649357
652	0.0349558075
653	0.03495383268
654	0.0349529368
655	0.03493928361
656	0.03493796727
657	0.03492527428
658	0.03491918954
659	0.0349102502
660	0.03489353644
661	0.03488459082
662	0.03487899191
663	0.03487723464
664	0.03487508823
665	0.03487283287
666	0.03486474562
667	0.03486126062
668	0.03485507169
669	0.03484859293
670	0.03484097014
671	0.03483667931
672	0.03483489412
673	0.03482740065
674	0.03481769506
675	0.03481666813
676	0.03481153259
677	0.03479653396
678	0.03478611524
679	0.03477159268
680	0.0347658266
681	0.03475969073
682	0.03475302532
683	0.03475139306
684	0.03474620412
685	0.03474156116
686	0.03473913826
687	0.03473718508
688	0.03473492485
689	0.03473129155
690	0.03473083705
691	0.03472466766
692	0.03471864309
693	0.03471224819
694	0.03470808274
695	0.03470731415
696	0.03469930959
697	0.0346967892
698	0.03469327157
699	0.03468587125
700	0.03467411852
701	0.03467132626
702	0.03466612277
703	0.03466359133
704	0.03465497348
705	0.03465106479
706	0.03461432706
707	0.0346096138
708	0.03460596935
709	0.03459300548
710	0.03458540769
711	0.03457471294
712	0.03457097377
713	0.03456512875
714	0.03455666197
715	0.03454630409
716	0.03454400673
717	0.0345376583
718	0.03453710949
719	0.03452996378
720	0.03452322543
721	0.03452264444
722	0.03451894649
723	0.03451731721
724	0.03451392269
725	0.03450348067
726	0.03449838099
727	0.03448647568
728	0.03447876149
729	0.03447269255
730	0.03447143893
731	0.0344598372
732	0.03445780832
733	0.03445221465
734	0.03444216353
735	0.03444175852
736	0.03443728384
737	0.0344330496
738	0.03442379859
739	0.03441794563
740	0.03441007468
741	0.03440812204
742	0.03440657668
743	0.03440556827
744	0.0343972866
745	0.03439668282
746	0.03439394914
747	0.03438786326
748	0.034384194
749	0.034375967
750	0.03436472717
751	0.03435919439
752	0.03435529007
753	0.03434807384
754	0.03433921791
755	0.03433217895
756	0.03432819532
757	0.0343153464
758	0.03430819356
759	0.03430074594
760	0.0342876283
761	0.03428163609
762	0.03427368646
763	0.03426530029
764	0.03426330781
765	0.03425788631
766	0.03425639529
767	0.03424963049
768	0.03424419663
769	0.03424374838
770	0.03424025419
771	0.03423750431
772	0.03422695221
773	0.03421765804
774	0.03421445764
775	0.03421150804
776	0.03420769676
777	0.03420218402
778	0.0341962311
779	0.03418511242
780	0.03417710338
781	0.0341766669
782	0.03417199619
783	0.03416964469
784	0.03416299931
785	0.03415626717
786	0.03414685136
787	0.03414456518
788	0.03414189742
789	0.03413366274
790	0.03412623959
791	0.03411873381
792	0.03410413375
793	0.03408821692
794	0.03408188282
795	0.03407002325
796	0.03405829608
797	0.0340522411
798	0.03404286996
799	0.03403335845
800	0.03402332421
801	0.03401345638
802	0.03401006718
803	0.0340051317
804	0.03400031316
805	0.03399427335
806	0.03399093424
807	0.03398240933
808	0.0339792464
809	0.03397275021
810	0.03397259987
811	0.03397055347
812	0.03396047176
813	0.03395420253
814	0.03395026456
815	0.0339484323
816	0.03394347963
817	0.03393880432
818	0.03393401307
819	0.03392795319
820	0.03392052633
821	0.03391788729
822	0.03391103092
823	0.03390636134
824	0.03390624585
825	0.03389967567
826	0.03389843259
827	0.03389291559
828	0.03388416012
829	0.03387585186
830	0.0338702811
831	0.03386706164
832	0.03386557031
833	0.03385767903
834	0.03385146146
835	0.03384670811
836	0.03384602917
837	0.03383741661
838	0.03383145649
839	0.03382966014
840	0.03382751097
841	0.03382467254
842	0.03382149486
843	0.03381543541
844	0.03380801798
845	0.033806175
846	0.03380309609
847	0.03379755789
848	0.03379639188
849	0.03379441734
850	0.03378966861
851	0.03378349744
852	0.03378335635
853	0.03377890986
854	0.03377628499
855	0.03377186702
856	0.03376178836
857	0.03375952901
858	0.03374616525
859	0.03373680526
860	0.03373051953
861	0.03372957321
862	0.03372464324
863	0.03372334307
864	0.0337171581
865	0.03370939495
866	0.03370765766
867	0.03370076001
868	0.0336904017
869	0.0336768103
870	0.03367534549
871	0.03366947945
872	0.03366377007
873	0.03366229765
874	0.03365811173
875	0.03365254922
876	0.03364524001
877	0.03363864807
878	0.03363363795
879	0.0336297635
880	0.03362424151
881	0.03361804871
882	0.03361089587
883	0.03360480854
884	0.03359886809
885	0.03359524953
886	0.0335900296
887	0.03358804404
888	0.03358432789
889	0.03358327102
890	0.03358238423
891	0.03357461418
892	0.03356972213
893	0.03356510842
894	0.03355596126
895	0.03354428835
896	0.03353993719
897	0.03352982549
898	0.03352903395
899	0.03352570365
900	0.03352483342
901	0.03351868996
902	0.03351561662
903	0.03351208172
904	0.03350523804
905	0.03349891114
906	0.03349196737
907	0.03348500553
908	0.03348032643
909	0.03347758885
910	0.03347537055
911	0.03347351148
912	0.03346948897
913	0.0334637511
914	0.03345914918
915	0.03345536397
916	0.03345078754
917	0.03344580528
918	0.03344302098
919	0.03343900825
920	0.03343280528
921	0.03342673228
922	0.03341597694
923	0.03341424346
924	0.03341220169
925	0.03341132437
926	0.03340745285
927	0.03339981516
928	0.03339906719
929	0.03339884207
930	0.03339239299
931	0.03339079572
932	0.03338852608
933	0.03338591859
934	0.03338114272
935	0.03337846852
936	0.03337066222
937	0.03336591644
938	0.03336331186
939	0.0333630127
940	0.03335083655
941	0.03334444304
942	0.03334017198
943	0.03333925861
944	0.03333904656
945	0.03333167595
946	0.03332754111
947	0.03332008728
948	0.0333171584
949	0.0333111254
950	0.03330446205
951	0.03330102833
952	0.03329180165
953	0.03327645357
954	0.03326873767
955	0.03325483405
956	0.03324910435
957	0.03324681602
958	0.03324184504
959	0.03323171866
960	0.03322739104
961	0.03322106962
962	0.03321649349
963	0.03320484031
964	0.03320052992
965	0.03319489326
966	0.03318600991
967	0.03317176359
968	0.03316875003
969	0.0331623687
970	0.03315531114
971	0.03314998869
972	0.0331494229
973	0.03314391275
974	0.03313482275
975	0.03313224042
976	0.03313126488
977	0.03312345488
978	0.03311964889
979	0.03311605798
980	0.03311223878
981	0.03311059345
982	0.03310745063
983	0.03310702493
984	0.0331031219
985	0.03308605482
986	0.03308156704
987	0.0330789263
988	0.0330766082
989	0.03307617163
990	0.03307243563
991	0.03306146219
992	0.03305828857
993	0.03305355619
994	0.03304763502
995	0.03304479748
996	0.03303958339
997	0.03302750648
998	0.03302461322
999	0.03302344346
1000	0.03301991155
1001	0.03301193402
1002	0.03300275462
1003	0.03299574483
1004	0.03299130887
1005	0.03298789693
1006	0.03298358635
1007	0.03297909816
1008	0.03297553736
1009	0.03297387984
1010	0.03296484254
1011	0.03296090911
1012	0.03296026177
1013	0.03294465046
1014	0.03294425181
1015	0.03294186148
1016	0.03293952448
1017	0.03293544741
1018	0.03293457563
1019	0.03292845229
1020	0.03292810208
1021	0.03292150735
1022	0.03291523507
1023	0.03290495223
1024	0.03289944117
1025	0.03288603478
1026	0.03288164323
1027	0.03287669687
1028	0.03287425737
1029	0.03286403218
1030	0.03285829153
1031	0.03285457564
1032	0.03285258306
1033	0.03284943086
1034	0.03283817748
1035	0.03283628056
1036	0.03282978843
1037	0.03282183651
1038	0.03282029802
1039	0.0328095648
1040	0.03278247984
1041	0.03277392699
1042	0.0327707637
1043	0.03276798276
1044	0.03276508833
1045	0.03276240775
1046	0.03276227073
1047	0.03276162852
1048	0.03276073064
1049	0.03275613358
1050	0.03275293627
1051	0.03275230811
1052	0.03275048365
1053	0.03274640056
1054	0.0327403799
1055	0.03273637495
1056	0.03273582369
1057	0.03272944667
1058	0.03272242051
1059	0.03272109303
1060	0.0327162067
1061	0.03270942011
1062	0.0327026384
1063	0.0326945399
1064	0.0326905375
1065	0.03268646908
1066	0.03268176934
1067	0.03267687292
1068	0.03266710989
1069	0.03265711609
1070	0.03265212637
1071	0.03264994986
1072	0.03263611318
1073	0.03263423173
1074	0.03263074737
1075	0.03262820747
1076	0.03262328353
1077	0.03260924414
1078	0.03260778767
1079	0.03260087516
1080	0.03259924066
1081	0.03259732729
1082	0.03259034648
1083	0.03258833908
1084	0.03258578693
1085	0.032582389
1086	0.03257120643
1087	0.03256732296
1088	0.03256092755
1089	0.03255781807
1090	0.03254339525
1091	0.0325406534
1092	0.03253835485
1093	0.03253541151
1094	0.03253070275
1095	0.03252505565
1096	0.03251388367
1097	0.0325114349
1098	0.03250795479
1099	0.03250300722
1100	0.03249485094
1101	0.0324932498
1102	0.0324800581
1103	0.03247872421
1104	0.03247227784
1105	0.0324708232
1106	0.03247069852
1107	0.03246639863
1108	0.03246420959
1109	0.03245756338
1110	0.03245161133
1111	0.03245077123
1112	0.03244576807
1113	0.03244315109
1114	0.03243299238
1115	0.03243108151
1116	0.03242903963
1117	0.03242766876
1118	0.03242204655
1119	0.03241572428
1120	0.0324116859
1121	0.03240831702
1122	0.03240542552
1123	0.03240203656
1124	0.0323937632
1125	0.03238921301
1126	0.03238644209
1127	0.03238632497
1128	0.03238391359
1129	0.03237865362
1130	0.03237347364
1131	0.03236846029
1132	0.03236574254
1133	0.03236425905
1134	0.03235623801
1135	0.03235224454
1136	0.03235071108
1137	0.03234863198
1138	0.03234651345
1139	0.03234080532
1140	0.03233776239
1141	0.03233630971
1142	0.03233551996
1143	0.03233274311
1144	0.03232942303
1145	0.03232556608
1146	0.03232070417
1147	0.03231817052
1148	0.03231563769
1149	0.0323100095
1150	0.03230939453
1151	0.03230796985
1152	0.03230273253
1153	0.03229874793
1154	0.03229399736
1155	0.03228881629
1156	0.03228030319
1157	0.03227801788
1158	0.03227294654
1159	0.03227276686
1160	0.03226861551
1161	0.032264169
1162	0.0322594779
1163	0.03225569464
1164	0.03225204478
1165	0.03224703249
1166	0.03224663331
1167	0.0322440827
1168	0.03223796713
1169	0.03223410367
1170	0.03223295669
1171	0.03222964733
1172	0.03222823895
1173	0.03222780985
1174	0.03222746515
1175	0.03222191118
1176	0.03221504791
1177	0.03221009544
1178	0.03220415089
1179	0.03219658433
1180	0.03219113463
1181	0.03218647069
1182	0.03218263116
1183	0.03216847604
1184	0.03216278067
1185	0.03216261863
1186	0.03216044707
1187	0.03215754032
1188	0.03215399624
1189	0.03214834143
1190	0.03214201972
1191	0.03213948648
1192	0.03213505318
1193	0.03213136618
1194	0.03212716419
1195	0.03211275176
1196	0.03210726723
1197	0.03210431483
1198	0.03209994298
1199	0.03209650285
1200	0.03208958108
1201	0.03207972386
1202	0.03207541414
1203	0.03206936321
1204	0.03206849818
1205	0.0320618578
1206	0.03205851533
1207	0.03205569988
1208	0.03205559986
1209	0.0320531523
1210	0.03205305208
1211	0.03205104957
1212	0.03204554816
1213	0.03204464087
1214	0.03204005045
1215	0.03203580225
1216	0.03203334284
1217	0.0320287914
1218	0.03202159045
1219	0.03201748251
1220	0.03201642367
1221	0.03201267528
1222	0.03201094065
1223	0.03200756359
1224	0.0320053709
1225	0.03200354759
1226	0.03200210888
1227	0.03199924407
1228	0.03199823495
1229	0.03199556645
1230	0.03199239862
1231	0.03198935465
1232	0.03198633057
1233	0.03198494847
1234	0.03197556877
1235	0.03197148646
1236	0.03196888078
1237	0.031964439
1238	0.03195889106
1239	0.03195512942
1240	0.03194506385
1241	0.03194135997
1242	0.03193767283
1243	0.03193616998
1244	0.03193246101
1245	0.03192862523
1246	0.03192239568
1247	0.03192165073
1248	0.0319191211
1249	0.03191174346
1250	0.03191074785
1251	0.0319059524
1252	0.03190344233
1253	0.03189836907
1254	0.03189623775
1255	0.03189424328
1256	0.03188944456
1257	0.0318830839
1258	0.03188234915
1259	0.03187621268
1260	0.03187586658
1261	0.03187468175
1262	0.03187370164
1263	0.03187133878
1264	0.03187026127
1265	0.03186646072
1266	0.0318648278
1267	0.03186194304
1268	0.03186136271
1269	0.03185391202
1270	0.03185230118
1271	0.03185079246
1272	0.03184933177
1273	0.03184035717
1274	0.03183411185
1275	0.03183007702
1276	0.03182987369
1277	0.03182808711
1278	0.03182395321
1279	0.03182105596
1280	0.03181679045
1281	0.03181593184
1282	0.03181229975
1283	0.03180837983
1284	0.0318052535
1285	0.03180182178
1286	0.03179418195
1287	0.03179001554
1288	0.03178440795
1289	0.03177716102
1290	0.03177686424
1291	0.03177068894
1292	0.03176974726
1293	0.03176714599
1294	0.03176450922
1295	0.03176072147
1296	0.03175991266
1297	0.03175334022
1298	0.03174654483
1299	0.03174333029
1300	0.03174075244
1301	0.03173617055
1302	0.03173596944
1303	0.03173190466
1304	0.03172516497
1305	0.03172155941
1306	0.03172027959
1307	0.0317172458
1308	0.03171291853
1309	0.03170566786
1310	0.03169661871
1311	0.03168712996
1312	0.03168395702
1313	0.03167948007
1314	0.03167629938
1315	0.03167106864
1316	0.03166993799
1317	0.03166766298
1318	0.0316643236
1319	0.03165949535
1320	0.03165473989
1321	0.03165200081
1322	0.03164922796
1323	0.03164292902
1324	0.03164220269
1325	0.0316405116
1326	0.03163713998
1327	0.03163620813
1328	0.03163380675
1329	0.03162900063
1330	0.03162895524
1331	0.03162684078
1332	0.03162203899
1333	0.0316163125
1334	0.0316121286
1335	0.03161010531
1336	0.03160943738
1337	0.03160696368
1338	0.03160350057
1339	0.03160024099
1340	0.03159415386
1341	0.03158935777
1342	0.0315835018
1343	0.03157786134
1344	0.03157614778
1345	0.03157598263
1346	0.03157341643
1347	0.031568506
1348	0.03156399168
1349	0.03155749782
1350	0.03155356782
1351	0.03154663825
1352	0.03153802883
1353	0.03153179592
1354	0.03152818486
1355	0.03152559045
1356	0.03152171667
1357	0.03151939439
1358	0.03151550504
1359	0.03151404255
1360	0.03151014386
1361	0.03150744785
1362	0.03150277228
1363	0.03150142547
1364	0.03149667179
1365	0.03149425233
1366	0.03149243537
1367	0.03148809077
1368	0.031485122
1369	0.03148212325
1370	0.03147581131
1371	0.03147384472
1372	0.03146766905
1373	0.03146503015
1374	0.03146191666
1375	0.03145619052
1376	0.03145214076
1377	0.03145160657
1378	0.0314477223
1379	0.03144417165
1380	0.03143626069
1381	0.03143037018
1382	0.03142508721
1383	0.03142191487
1384	0.03142036229
1385	0.03141192782
1386	0.03140947983
1387	0.03140544042
1388	0.03140309898
1389	0.03139978849
1390	0.03139881839
1391	0.03139785879
1392	0.03139504091
1393	0.03139159714
1394	0.03138822498
1395	0.03138260121
1396	0.03138152767
1397	0.03137924937
1398	0.03137922331
1399	0.03137320133
1400	0.03136603401
1401	0.03136399357
1402	0.031360571
1403	0.03135709231
1404	0.03135620787
1405	0.03135094923
1406	0.03134645041
1407	0.03134627581
1408	0.03134313849
1409	0.03133732689
1410	0.03133413978
1411	0.03133127017
1412	0.03132786065
1413	0.03132643017
1414	0.03132124199
1415	0.03132083734
1416	0.03131583892
1417	0.03131387362
1418	0.03131311544
1419	0.0313124635
1420	0.03131150244
1421	0.03130830827
1422	0.03130661906
1423	0.03130586723
1424	0.03130356284
1425	0.03129452454
1426	0.03129246313
1427	0.03128889191
1428	0.03128589002
1429	0.03128276425
1430	0.03127957445
1431	0.03127908115
1432	0.03127578973
1433	0.03127310002
1434	0.03127252164
1435	0.03126981963
1436	0.03126451232
1437	0.03126285184
1438	0.03126178954
1439	0.03126121208
1440	0.03125779599
1441	0.03125424667
1442	0.03125051732
1443	0.03124918185
1444	0.03124599182
1445	0.0312440514
1446	0.0312435153
1447	0.0312406589
1448	0.03123780935
1449	0.03123563432
1450	0.03123536785
1451	0.03122993611
1452	0.03122680211
1453	0.03122430528
1454	0.03122078604
1455	0.03121751051
1456	0.03121576449
1457	0.03121550907
1458	0.03121164899
1459	0.03120908745
1460	0.03120678466
1461	0.03120568633
1462	0.0312044293
1463	0.03119884864
1464	0.03119367561
1465	0.03119365146
1466	0.03119029989
1467	0.03118791937
1468	0.03118626724
1469	0.03118365542
1470	0.03118189627
1471	0.03117930885
1472	0.03117569216
1473	0.03117381339
1474	0.03117221121
1475	0.0311695395
1476	0.03116884904
1477	0.03116733319
1478	0.03115897532
1479	0.03115765066
1480	0.0311570482
1481	0.03115530989
1482	0.03115518707
1483	0.03115049701
1484	0.03114328225
1485	0.03113548629
1486	0.03113391409
1487	0.03113160339
1488	0.03112836571
1489	0.03111795539
1490	0.03111319223
1491	0.03111150525
1492	0.03110911389
1493	0.03110646083
1494	0.03110313707
1495	0.03110078709
1496	0.0311000357
1497	0.03109685721
1498	0.03109534149
